2025-10-20 22:23:16,094 - MainProcess - INFO - Starting processing with 8 workers, batch size of 1000, and task timeout of 300s.
2025-10-20 22:27:26,692 - ForkProcess-95 - WARNING - [4rcd] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:27:26,838 - ForkProcess-92 - WARNING - [4ya8] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 62 O, 3, is greater than permitted
2025-10-20 22:27:26,868 - ForkProcess-90 - WARNING - [4xkx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:27:27,003 - ForkProcess-93 - WARNING - [4wy6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:27,027 - ForkProcess-95 - WARNING - [4qwg] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 422 O, 3, is greater than permitted
2025-10-20 22:27:27,076 - ForkProcess-91 - WARNING - [4qwr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 442 O, 3, is greater than permitted
2025-10-20 22:27:27,113 - ForkProcess-92 - WARNING - [4uxh] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 285 O, 3, is greater than permitted
2025-10-20 22:27:27,218 - ForkProcess-95 - WARNING - [4qw6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 442 O, 3, is greater than permitted
2025-10-20 22:27:27,218 - ForkProcess-92 - WARNING - [3wzu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 299 C, 5, is greater than permitted
2025-10-20 22:27:27,319 - ForkProcess-96 - WARNING - [4z2l] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 134 O, 3, is greater than permitted
2025-10-20 22:27:27,361 - ForkProcess-89 - WARNING - [4qwj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 460 O, 3, is greater than permitted
2025-10-20 22:27:27,381 - ForkProcess-90 - WARNING - [4z2k] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 98 O, 3, is greater than permitted
2025-10-20 22:27:29,238 - ForkProcess-91 - WARNING - [4yuw] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 99 O, 3, is greater than permitted
2025-10-20 22:27:29,283 - ForkProcess-90 - WARNING - [4zsp] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 89 O, 3, is greater than permitted
2025-10-20 22:27:29,912 - ForkProcess-89 - WARNING - [4u2y] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 257 O, 3, is greater than permitted
2025-10-20 22:27:30,573 - ForkProcess-92 - WARNING - [4ucv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 128 O, 3, is greater than permitted
2025-10-20 22:27:30,987 - ForkProcess-95 - WARNING - [5cwa] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 49 O, 3, is greater than permitted
2025-10-20 22:27:31,055 - ForkProcess-90 - WARNING - [4yux] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 132 O, 3, is greater than permitted
2025-10-20 22:27:31,188 - ForkProcess-92 - WARNING - [4qwf] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 442 O, 3, is greater than permitted
2025-10-20 22:27:31,235 - ForkProcess-93 - WARNING - [4x8g] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:27:31,292 - ForkProcess-89 - WARNING - [4zsq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 89 O, 3, is greater than permitted
2025-10-20 22:27:31,638 - ForkProcess-90 - WARNING - [4v1f] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 95 O, 3, is greater than permitted
2025-10-20 22:27:31,647 - ForkProcess-93 - WARNING - [4qz6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 238 O, 3, is greater than permitted
2025-10-20 22:27:31,844 - ForkProcess-94 - WARNING - [4z7h] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 152 O, 3, is greater than permitted
2025-10-20 22:27:31,987 - ForkProcess-90 - WARNING - [4rsc] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
2025-10-20 22:27:32,006 - ForkProcess-91 - WARNING - [4pv7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 203 O, 3, is greater than permitted
2025-10-20 22:27:32,122 - ForkProcess-92 - WARNING - [4ybi] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 89 O, 3, is greater than permitted
2025-10-20 22:27:32,255 - ForkProcess-93 - WARNING - [5ab0] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 8 O, 3, is greater than permitted
2025-10-20 22:27:32,343 - ForkProcess-96 - WARNING - [4qwu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 276 O, 3, is greater than permitted
2025-10-20 22:27:32,419 - ForkProcess-94 - WARNING - [5ap2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 432 C, 5, is greater than permitted
2025-10-20 22:27:32,500 - ForkProcess-90 - WARNING - [4qz0] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 238 O, 3, is greater than permitted
2025-10-20 22:27:32,502 - ForkProcess-89 - WARNING - [3wqh] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 47 O, 3, is greater than permitted
2025-10-20 22:27:32,583 - ForkProcess-96 - WARNING - [4qz1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 238 O, 3, is greater than permitted
2025-10-20 22:27:32,880 - ForkProcess-94 - WARNING - [4zsr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 89 O, 3, is greater than permitted
2025-10-20 22:27:32,885 - ForkProcess-96 - WARNING - [4x2l] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:32,977 - ForkProcess-95 - WARNING - [4rse] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
2025-10-20 22:27:33,107 - ForkProcess-90 - WARNING - [4qwi] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 416 O, 3, is greater than permitted
2025-10-20 22:27:33,506 - ForkProcess-93 - WARNING - [5clm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:27:33,528 - ForkProcess-90 - WARNING - [4ucu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 94 O, 3, is greater than permitted
2025-10-20 22:27:33,542 - ForkProcess-91 - WARNING - [4yuy] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 80 O, 3, is greater than permitted
2025-10-20 22:27:33,751 - ForkProcess-90 - WARNING - [4wy1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:34,030 - ForkProcess-95 - WARNING - [4xxs] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:34,089 - ForkProcess-92 - WARNING - [4yv0] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 176 O, 3, is greater than permitted
2025-10-20 22:27:34,122 - ForkProcess-93 - WARNING - [4s3f] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 254 O, 3, is greater than permitted
2025-10-20 22:27:34,287 - ForkProcess-94 - WARNING - [3wzj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 497 O, 3, is greater than permitted
2025-10-20 22:27:34,308 - ForkProcess-89 - WARNING - [4qz2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 238 O, 3, is greater than permitted
2025-10-20 22:27:34,700 - ForkProcess-96 - WARNING - [4z7i] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 46 O, 3, is greater than permitted
2025-10-20 22:27:34,766 - ForkProcess-91 - WARNING - [4xjs] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 331 O, 3, is greater than permitted
2025-10-20 22:27:34,779 - ForkProcess-95 - WARNING - [4trw] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 350 O, 3, is greater than permitted
2025-10-20 22:27:34,842 - ForkProcess-89 - WARNING - [4s3e] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 282 O, 3, is greater than permitted
2025-10-20 22:27:34,899 - ForkProcess-93 - WARNING - [4z2h] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 120 O, 3, is greater than permitted
2025-10-20 22:27:35,061 - ForkProcess-96 - WARNING - [4yv1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 126 O, 3, is greater than permitted
2025-10-20 22:27:35,094 - ForkProcess-92 - WARNING - [4ryc] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 371 O, 3, is greater than permitted
2025-10-20 22:27:35,111 - ForkProcess-89 - WARNING - [4yuz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 8 O, 3, is greater than permitted
2025-10-20 22:27:35,185 - ForkProcess-96 - WARNING - [4w4s] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 131 O, 3, is greater than permitted
2025-10-20 22:27:35,215 - ForkProcess-90 - WARNING - [4trz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 111 O, 3, is greater than permitted
2025-10-20 22:27:35,587 - MainProcess - INFO - Batch 12 results saved. Total processed so far: 12000
2025-10-20 22:27:35,587 - MainProcess - INFO - --- Starting Batch 13/19 (Size: 1000) ---
2025-10-20 22:27:35,864 - ForkProcess-104 - WARNING - [4zsm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:35,961 - ForkProcess-100 - WARNING - [4x61] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 261 O, 3, is greater than permitted
2025-10-20 22:27:35,973 - ForkProcess-101 - WARNING - [4x60] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 280 O, 3, is greater than permitted
2025-10-20 22:27:35,978 - ForkProcess-98 - WARNING - [5bs4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:36,245 - ForkProcess-97 - WARNING - [3wzn] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 19 O, 3, is greater than permitted
2025-10-20 22:27:36,399 - ForkProcess-103 - WARNING - [3wzp] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:27:36,749 - ForkProcess-97 - WARNING - [5ai1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 252 O, 3, is greater than permitted
2025-10-20 22:27:36,793 - ForkProcess-102 - WARNING - [4x1n] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 301 O, 3, is greater than permitted
2025-10-20 22:27:37,084 - ForkProcess-99 - WARNING - [3wzq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 227 O, 3, is greater than permitted
2025-10-20 22:27:37,196 - ForkProcess-101 - WARNING - [5d9p] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 230 O, 3, is greater than permitted
2025-10-20 22:27:37,730 - ForkProcess-103 - WARNING - [4rr6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 344 O, 3, is greater than permitted
2025-10-20 22:27:38,207 - ForkProcess-103 - WARNING - [4zei] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 295 O, 3, is greater than permitted
2025-10-20 22:27:38,461 - ForkProcess-99 - WARNING - [4zec] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 405 O, 3, is greater than permitted
2025-10-20 22:27:38,554 - ForkProcess-100 - WARNING - [4wph] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 261 O, 3, is greater than permitted
2025-10-20 22:27:38,671 - ForkProcess-101 - WARNING - [4ycv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 152 O, 3, is greater than permitted
2025-10-20 22:27:39,174 - ForkProcess-99 - WARNING - [4rra] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 373 O, 3, is greater than permitted
2025-10-20 22:27:39,179 - ForkProcess-101 - WARNING - [5ea7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 142 O, 3, is greater than permitted
2025-10-20 22:27:39,239 - ForkProcess-104 - WARNING - [4zl4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 359 O, 3, is greater than permitted
2025-10-20 22:27:39,527 - ForkProcess-99 - WARNING - [5ahu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 65 O, 3, is greater than permitted
2025-10-20 22:27:39,560 - ForkProcess-98 - WARNING - [4res] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 236 O, 3, is greater than permitted
2025-10-20 22:27:39,748 - ForkProcess-100 - WARNING - [4x63] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 295 O, 3, is greater than permitted
2025-10-20 22:27:39,751 - ForkProcess-97 - WARNING - [4pvx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 215 O, 3, is greater than permitted
2025-10-20 22:27:40,169 - ForkProcess-103 - WARNING - [4pvy] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 215 O, 3, is greater than permitted
2025-10-20 22:27:40,333 - ForkProcess-101 - WARNING - [4ycw] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 163 O, 3, is greater than permitted
2025-10-20 22:27:40,392 - ForkProcess-103 - WARNING - [4ymg] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 339 O, 3, is greater than permitted
2025-10-20 22:27:40,534 - ForkProcess-98 - WARNING - [4r73] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 319 O, 3, is greater than permitted
2025-10-20 22:27:40,939 - ForkProcess-101 - WARNING - [4x2s] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 177 O, 3, is greater than permitted
2025-10-20 22:27:40,946 - ForkProcess-103 - WARNING - [4ret] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 337 O, 3, is greater than permitted
2025-10-20 22:27:41,015 - ForkProcess-98 - WARNING - [4z7f] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 8 O, 3, is greater than permitted
2025-10-20 22:27:41,244 - ForkProcess-101 - WARNING - [4ycu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 140 O, 3, is greater than permitted
2025-10-20 22:27:41,742 - ForkProcess-97 - WARNING - [5ael] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 65 O, 3, is greater than permitted
2025-10-20 22:27:41,810 - ForkProcess-100 - WARNING - [4rrr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 359 O, 3, is greater than permitted
2025-10-20 22:27:42,680 - ForkProcess-103 - WARNING - [4r75] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 330 O, 3, is greater than permitted
2025-10-20 22:27:42,705 - ForkProcess-102 - WARNING - [4qfo] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 274 O, 3, is greater than permitted
2025-10-20 22:27:42,753 - ForkProcess-98 - WARNING - [4qfp] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 250 O, 3, is greater than permitted
2025-10-20 22:27:43,553 - ForkProcess-99 - WARNING - [4zow] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 56 O, 3, is greater than permitted
2025-10-20 22:27:43,561 - ForkProcess-101 - WARNING - [5ea4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 65 O, 3, is greater than permitted
2025-10-20 22:27:43,635 - ForkProcess-102 - WARNING - [4qfl] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 271 O, 3, is greater than permitted
2025-10-20 22:27:43,660 - ForkProcess-104 - WARNING - [4qfn] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 231 O, 3, is greater than permitted
2025-10-20 22:27:43,666 - ForkProcess-99 - WARNING - [4ymx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 65 O, 3, is greater than permitted
2025-10-20 22:27:43,949 - ForkProcess-101 - WARNING - [4ycl] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 271 O, 3, is greater than permitted
2025-10-20 22:27:44,372 - ForkProcess-98 - WARNING - [4uu5] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 197 O, 3, is greater than permitted
2025-10-20 22:27:44,911 - ForkProcess-101 - WARNING - [5bry] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 294 O, 3, is greater than permitted
2025-10-20 22:27:44,964 - ForkProcess-98 - WARNING - [5dgw] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 280 O, 3, is greater than permitted
2025-10-20 22:27:45,348 - ForkProcess-100 - WARNING - [5dgu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 294 O, 3, is greater than permitted
2025-10-20 22:27:45,510 - ForkProcess-101 - WARNING - [4zip] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 299 O, 3, is greater than permitted
2025-10-20 22:27:46,009 - ForkProcess-104 - WARNING - [4ty1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 238 O, 3, is greater than permitted
2025-10-20 22:27:46,315 - ForkProcess-100 - WARNING - [4s1g] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 281 O, 3, is greater than permitted
2025-10-20 22:27:46,361 - ForkProcess-104 - WARNING - [4zls] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:46,488 - ForkProcess-98 - WARNING - [3wz6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 197 O, 3, is greater than permitted
2025-10-20 22:27:46,536 - ForkProcess-101 - WARNING - [4ykk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 42 O, 3, is greater than permitted
2025-10-20 22:27:46,584 - ForkProcess-98 - WARNING - [3wz7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 29 O, 3, is greater than permitted
2025-10-20 22:27:46,729 - ForkProcess-103 - WARNING - [4p6c] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 59 O, 3, is greater than permitted
2025-10-20 22:27:46,751 - ForkProcess-98 - WARNING - [4yve] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 95 O, 3, is greater than permitted
2025-10-20 22:27:46,928 - ForkProcess-101 - WARNING - [4re2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 101 O, 3, is greater than permitted
2025-10-20 22:27:47,187 - ForkProcess-103 - WARNING - [4re4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 88 O, 3, is greater than permitted
2025-10-20 22:27:47,204 - ForkProcess-102 - WARNING - [4ufk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 131 O, 3, is greater than permitted
2025-10-20 22:27:47,338 - ForkProcess-102 - WARNING - [5cnj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 112 O, 3, is greater than permitted
2025-10-20 22:27:47,435 - ForkProcess-102 - WARNING - [5cnm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 169 O, 3, is greater than permitted
2025-10-20 22:27:47,710 - ForkProcess-98 - WARNING - [4u7q] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 253 O, 3, is greater than permitted
2025-10-20 22:27:47,863 - ForkProcess-99 - WARNING - [4ufl] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 141 O, 3, is greater than permitted
2025-10-20 22:27:47,909 - ForkProcess-101 - WARNING - [4re3] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 112 O, 3, is greater than permitted
2025-10-20 22:27:48,652 - ForkProcess-104 - WARNING - [4zqt] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 182 O, 3, is greater than permitted
2025-10-20 22:27:48,781 - ForkProcess-100 - WARNING - [4xas] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 191 O, 3, is greater than permitted
2025-10-20 22:27:48,797 - ForkProcess-99 - WARNING - [4q1w] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:48,820 - ForkProcess-97 - WARNING - [4u7v] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:49,004 - ForkProcess-103 - WARNING - [4ykj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 42 O, 3, is greater than permitted
2025-10-20 22:27:49,018 - ForkProcess-104 - WARNING - [4u3f] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 276 O, 3, is greater than permitted
2025-10-20 22:27:49,172 - ForkProcess-103 - WARNING - [4q1y] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:49,460 - ForkProcess-97 - WARNING - [4xx4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 260 O, 3, is greater than permitted
